jbID,Family,Genus,Species,Sundaland,Phil_Palawan,Phil_other,Sulawesi,Moluccas,Lesser_Sundas,New_Guinea,Growth_form,Elev_min,Elev_max,Fruit_type,Fruit_lg_min,Fruit_lg_max,Fruit_wd_min,Fruit_wd_max,Fruit_color,Flesh_color,Fruit_odor,Fruit-shape,Seed-attachment,Num_seeds_min,Num_seeds_max,Seed_lg_ming,Seed_lg_max,Seed_wd_min,Seed_wd_max,Seed_mass,Notes
3235,Loganiaceae,Strychnos,thorelii,1,0,0,0,0,0,0,liana,0,200,berry,25.0,25.0,15.0,15.0,,,,ovoid-oblong,,1,1,20.0,,12.5,,,found-in/along-evergreen-and-bamboo-forests
2154,Epacridaceae,Styphelia,abnormis,1,0,0,1,1,0,1,shrub,0,1000,drupe,3.0,3.0,2.5,2.5,yellow,,,ellipsoid,,,,,,,,,fruit-data-was-collected-from-a-submature-fruit
2155,Epacridaceae,Styphelia,abscondita,1,0,0,0,0,0,0,shrub,,,,,,,,,,,,,,,,,,,,fruit-info-unknown.-Found-in-flat-places-at-3250m.
2156,Epacridaceae,Styphelia,acuminata,0,0,0,0,0,1,0,shrub,150,550,drupe,3.5,3.5,3.0,3.0,,,,obovoid-ellipsoid,,,,,,,,,found-in-Eucalyptus-bush-on-volcanic-tuff
2157,Epacridaceae,Styphelia,brassii,0,0,0,0,0,0,1,shrub-or-tree,2600,2900,drupe,,,4.0,4.0,red-purple,,,globose,,2,3,,,,,,
2158,Epacridaceae,Styphelia,forbesii,0,0,0,0,0,1,0,shrub,1000,1220,drupe,2.5,2.5,2.0,2.0,,,,subglobose-ellipsoid,,,,,,,,,
2159,Epacridaceae,Styphelia,javanica,1,0,0,0,0,0,0,shrub,2100,3350,drupe,,,4.5,4.5,yellow-orange,,,ellipsoid-subglobose,,,,,,,,,found-in-sunny/dry/sandy/stony-places
2160,Epacridaceae,Styphelia,malayana,1,0,0,0,0,0,0,shrub-or-tree,0,1800,drupe,,,4.0,5.0,orange-red,,sweet,globose,,5,5,,,,,,
2161,Epacridaceae,Styphelia,novoguineensis,0,0,0,0,0,0,1,shrub-or-tree,600,700,drupe,,,3.5,4.0,red,,,globular,,,,,,,,,
2162,Epacridaceae,Styphelia,suaveolens,1,0,1,1,0,0,1,shrub,1800,3000,drupe,,,3.0,5.0,red,,,subglobose,,,,,,,,,
5439,Simaroubaceae,Suriana,maritima,0,0,1,0,0,0,1,shrub-or-tree,0,10,drupe,3.5,3.5,,,,,,subovoid,,1,1,,,,,,coastal-shrub
201,Anacardiaceae,Swintonia,acuta,1,,,0,0,0,0,tree,0,750,drupe,10.0,20.0,6.7,17.5,red,,,ellipsoid,,,,,,,,,lowland-
202,Anacardiaceae,Swintonia,floribunda,1,,,0,0,0,0,tree,0,270,drupe,12.5,17.5,,,,,,globose-subglobose,,,,,,,,,Drupe:…enlarfed-petals-red-when-fresh
203,Anacardiaceae,Swintonia,foxworthyi,1,,,0,0,0,0,tree,60,600,drupe,12.5,17.5,,,,,,globose-subglobose,,,,,,,,,In-the-Philippines-only-Palawan;-prinary-forest
205,Anacardiaceae,Swintonia,glauca,1,,,0,0,0,0,tree,0,700,drupe,17.5,25.0,7.7,15.0,,,,ellipsoid,,,,,,,,,lowland
206,Anacardiaceae,Swintonia,minutalata,1,,,0,0,0,0,tree,0,100,drupe,15.0,,,,,,,globose,,,,,,,,,lowland
207,Anacardiaceae,Swintonia,robinsonii,1,,,0,0,0,0,tree,1050,1650,drupe,15.0,,,,,,,globose,,,,,,,,,forest-on-steep-ridge-slopes-(ecol)
208,Anacardiaceae,Swintonia,schwenkii,1,,,0,0,0,0,tree,0,700,drupe,17.5,20.0,7.5,10.0,,,,ovoid-ellipsoid,,,,,,,,,rarely-in-secondary-foresr;-from-lowland
209,Anacardiaceae,Swintonia,spicifera,1,,,0,0,0,0,tree,0,500,drupe,20.0,25.0,15.0,,,,,ellipsoid,,,,,,,,,lowland
5469,Symplocaceae,Symplocos,adenophylla,0,1,1,1,1,0,0,tree,0,3000,,8.0,10.0,3.0,5.0,black-blue,,,ellipsoid-to-cylindrical,,1,1,,,,,,
5470,Symplocaceae,Symplocos,atjehensis,1,0,0,0,0,0,0,tree,1700,2850,,10.0,12.0,5.0,6.0,,,,ellipsoid,,1,1,,,,,,
5471,Symplocaceae,Symplocos,barisanica,1,0,0,0,0,0,0,tree,2000,2600,,,10.0,,9.0,,,,ovoid-to-globose,,1,1,,,,,,
5472,Symplocaceae,Symplocos,barringtoniifolia,1,1,1,1,1,1,1,tree,,300,,25.0,40.0,15.0,20.0,blue,,,ovoid-to-ellipsoid,,1,1,,,,,,malay-peninsula
5473,Symplocaceae,Symplocos,batakensis,1,0,0,0,0,0,0,tree,1200,1700,,,10.0,,8.0,,,,globose,,1,1,,,,,,
5474,Symplocaceae,Symplocos,borneensis,1,0,0,0,0,0,0,tree,,,,,,,,,,,,,,,,,,,,lowland-forests
5475,Symplocaceae,Symplocos,brachyotrys,1,0,0,0,0,0,0,tree,1500,1800,,,10.0,,5.0,purple,,,ovoid-to-ellipsoid,,1,1,,,,,,
5476,Symplocaceae,Symplocos,brandisii,1,0,0,0,0,1,0,tree,0,950,,10.0,16.0,5.0,7.0,,,,ovoid-to-ellipsoid,,1,1,,,,,,
5479,Symplocaceae,Symplocos,buxifolia,1,0,0,0,0,0,0,tree,2400,4000,,10.0,15.0,6.0,8.0,,,,ellisoid-to-ovoid,,1,1,,,,,,
5480,Symplocaceae,Symplocos,calytcodactylos,1,0,0,0,0,0,0,tree,900,1000,,,,,,,,,cylindrical,,,,,,,,,
5481,Symplocaceae,Symplocos,celastrifolia,1,1,1,1,1,0,1,tree,0,300,,,,,,,,,,,,,,,,,,except-Java-the-northern-island-of-the-Philippines-northern-Celebes-and-most-of-Moluccas-
5482,Symplocaceae,Symplocos,cerasifolia,1,0,0,0,0,0,1,tree,0,200,,22.0,40.0,8.0,18.0,blue,,,ellipsoid,,1,1,,,,,,
5483,Symplocaceae,Symplocos,cochinchinensis,1,1,1,1,1,1,1,tree,0,900,,10.0,9.0,3.0,9.0,,,,ampuliform-to-globose,,1,1,,,,,,throughout-Malesia
5508,Symplocaceae,Symplocos,colombonensis,1,0,0,0,0,0,0,tree,2100,2800,,10.0,14.0,,6.0,,,,ovoid-ellipsoid,,1,1,,,,,,
5509,Symplocaceae,Symplocos,composiracemosa,0,0,0,0,0,0,1,tree,1300,1800,,,,,,,,,elliptic,,,,,,,,,
5510,Symplocaceae,Symplocos,costata,,0,0,0,0,0,0,tree,900,2000,,20.0,40.0,8.0,20.0,,,,ellipsoid-to-cylindrical,,1,1,,,,,,
5511,Symplocaceae,Symplocos,crassipes,1,0,0,0,0,0,0,tree,0,900,,13.0,18.0,3.0,5.0,blue,,,,,1,1,,,,,,
5519,Symplocaceae,Symplocos,cylindracea,0,0,0,0,0,0,1,tree,60,800,,,15.0,5.0,6.0,,,,cylindrical,,1,1,,,,,,
5520,Symplocaceae,Symplocos,deflexa,1,0,0,0,0,0,0,tree,2400,3200,,,10.0,,5.0,,,,ovoid,,1,1,,,,,,
5521,Symplocaceae,Symplocos,fasciculata,1,1,1,1,0,0,0,tree,0,2200,,5.0,7.0,3.0,5.0,blue,,,ampuliform,,1,1,,,,,,
5522,Symplocaceae,Symplocos,filipes,0,0,1,0,0,0,0,tree,,,,,10.0,,4.0,,,,ellipsoid,,1,1,,,,,,
5523,Symplocaceae,Symplocos,gambliana,1,0,0,0,0,0,0,tree,,,,,,,,,,,,,,,,,,,,
5524,Symplocaceae,Symplocos,gigantifolia,0,0,0,0,0,0,1,tree,0,800,,,,,,,,,,,,,,,,,,
5525,Symplocaceae,Symplocos,glabriramifera,0,0,1,0,0,0,0,tree,0,1900,,8.0,12.0,4.0,6.0,,,,ellipsoid,,1,1,,,,,,
5526,Symplocaceae,Symplocos,glomerata,1,0,0,0,0,0,0,tree,0,1500,,7.0,10.0,,3.0,,,,,,1,1,,,,,,
5527,Symplocaceae,Symplocos,goodeniacea,1,0,0,0,0,0,0,tree,0,150,,,,,,,,,,,,,,,,,,
5528,Symplocaceae,Symplocos,henschelii,1,0,0,0,0,0,0,tree,0,150,,30.0,50.0,20.0,30.0,,,,obovoid,,,,,,,,,
5531,Symplocaceae,Symplocos,herzogii,0,0,0,0,0,0,1,tree,1500,1800,,,8.0,,6.0,,,,globose-to-ampuliform,,1,1,,,,,,
5532,Symplocaceae,Symplocos,johniana,1,0,0,0,0,0,0,tree,1500,3200,,,13.0,,4.0,purple,,,flat-shaped,,1,1,,,,,,
5533,Symplocaceae,Symplocos,junghuhnii,1,0,0,0,0,0,0,tree,0,1750,,,15.0,,8.0,,,,elliptic,,,,,,,,,
5534,Symplocaceae,Symplocos,laetevirdis,1,0,0,0,0,0,0,tree,1000,2570,,7.0,12.0,5.0,6.0,white-blue,,,ovoid-to-ellipsoid,,1,1,,,,,,
5542,Symplocaceae,Symplocos,lancifolia,0,0,1,0,0,0,0,tree,400,2500,,3.0,5.0,2.0,5.0,,,,ellipsoid-globose,fills-entire-fruit,1,1,,,,,,
5543,Symplocaceae,Symplocos,lucida,1,1,1,1,0,1,0,tree,1500,3000,,5.0,18.0,4.0,15.0,,,,ellipsoid,,2,2,,,,,,except-borneo
5544,Symplocaceae,Symplocos,maliliensis,0,0,0,1,0,0,0,tree,0,200,,15.0,20.0,10.0,12.0,,,,ellipsoid,,,,,,,,,
5545,Symplocaceae,Symplocos,multibracteata,0,0,0,0,0,0,1,tree,2000,2300,,17.0,22.0,8.0,10.0,,,,ovoid-to-ellipsoid,,1,1,,,,,,
5546,Symplocaceae,Symplocos,nivea,1,0,0,0,0,0,0,tree,,,,,,,,,,,,,,,,,,,,
5547,Symplocaceae,Symplocos,obovatifolia,0,0,1,0,0,0,0,tree,,,,,11.0,,5.0,,,,ellipsoid,,1,1,,,,,,
5548,Symplocaceae,Symplocos,odoratissima,1,1,1,1,1,1,0,tree,0,2500,,8.0,25.0,5.0,20.0,,,,,,,,,,,,,
5551,Symplocaceae,Symplocos,ophirensis,1,1,1,1,1,0,0,tree,1000,500,,5.0,8.0,3.0,8.0,,,,ampuliform,,1,1,,,,,,found-throughout-the-Philippines
5559,Symplocaceae,Symplocos,paucistaminea,0,0,0,0,0,0,0,tree,0,360,,,6.0,,4.0,,,,ampuliform,fills-entire-fruit,1,1,,,,,,
5560,Symplocaceae,Symplocos,pendula,1,1,1,1,1,1,1,tree,1500,3300,,100.0,150.0,30.0,60.0,,,,,,,,,,,,,
5562,Symplocaceae,Symplocos,polyandra,1,1,1,1,0,0,0,tree,1000,1100,,,10.0,,7.0,,,,ellipsoid,,1,1,,,,,,throughout-the-Philippines
5563,Symplocaceae,Symplocos,pulvinata,0,0,0,0,0,0,1,tree,450,825,,,13.0,6.0,8.0,,,,ovoid,,1,1,,,,,,
5564,Symplocaceae,Symplocos,pyriflora,1,0,0,0,0,0,0,tree,1400,1650,,,15.0,,8.0,,,,ellipsoid,,1,1,,,,,,
5565,Symplocaceae,Symplocos,robinsonii,1,0,0,0,0,0,0,tree,1900,3000,,7.0,7.0,3.0,6.0,,,,ellipsoid,,1,3,,,,,,
5570,Symplocaceae,Symplocos,rubiginosa,1,0,0,0,0,0,0,tree,0,1800,,8.0,10.0,5.0,8.0,blue,,,ovoid-to-ellipsoid,,1,1,,,,,,
5571,Symplocaceae,Symplocos,salicioides,0,0,0,0,0,0,0,tree,0,1000,,,13.0,,5.0,,,,ellipsoid,,,,,,,,,
5572,Symplocaceae,Symplocos,sumatrana,1,0,0,0,0,0,0,tree,2700,3000,,,10.0,,6.0,,,,ellipsoid,,1,1,,,,,,
5573,Symplocaceae,Symplocos,sumuntia,1,0,0,0,0,0,0,tree,1200,1500,,6.0,10.0,3.0,6.0,,,,ovoid-to-ampuliform,,,,,,,,,
5574,Symplocaceae,Symplocos,trichomarginalis,1,0,0,0,0,0,0,tree,1500,2400,,8.0,9.0,,4.0,purple,,,ellipsoid,,1,1,,,,,,
5575,Symplocaceae,Symplocos,tricoccata,1,0,0,0,0,0,0,tree,30,2100,,12.0,16.0,4.0,6.0,,,,obliquely-ellipsoid,,1,1,,,,,,
5576,Symplocaceae,Symplocos,trisepala,0,0,1,0,0,0,0,tree,400,,,,,,,,,,,,,,,,,,,
5577,Symplocaceae,Symplocos,verticillifolia,0,0,1,0,0,0,0,tree,0,400,,10.0,12.0,,5.0,,,,ellipsoid-to-cylindrical,,1,1,,,,,,
5578,Symplocaceae,Symplocos,vidalii,0,0,1,0,0,0,0,tree,0,,,,10.0,,3.0,,,,cylindrical,,1,1,,,,,,low-to-medium-altitude
5579,Symplocaceae,Symplocos,whitfordii,0,0,1,0,0,0,0,tree,1600,2450,,5.0,7.0,3.0,5.0,,,,ovoid,,1,1,,,,,,
5580,Symplocaceae,Symplocos,wikstroemifolia,1,0,0,0,0,0,0,tree,1300,1500,,10.0,12.0,6.0,8.0,,,,ovoid,,1,1,,,,,,
5581,Symplocaceae,Symplocos,zizyphoides,1,0,0,0,0,0,0,tree,2400,3700,,10.0,12.0,5.0,6.0,black-purple,,,ellipsoid,,1,1,,,,,,
5400,Sapindaceae,Synima,cordierorum,0,0,0,0,1,0,1,tree,700,,,20.0,,18.0,,red,,,,,,,13.0,,6.0,,,
5401,Sapindaceae,Synima,macrophylla,0,0,0,0,0,0,1,tree,150,900,,17.0,21.0,15.0,20.0,red,,,obpyramidal,,,,11.0,13.0,5.0,6.0,,
5582,Taccaceae,Tacca,bibracteata,1,0,0,0,0,0,0,herb,0,300,,8.0,15.0,,,,,,,,,,,,,,,
5583,Taccaceae,Tacca,celebica,0,0,0,1,0,0,0,herb,500,650,,,18.0,,10.0,,,,pyramidal,,26,26,3.0,,2.0,,,
5584,Taccaceae,Tacca,chantrieri,1,0,0,0,0,0,0,herb,,1400,,2.0,4.0,1.0,2.0,red,,,triangular,,,,3.0,4.0,2.0,3.0,,
5585,Taccaceae,Tacca,ebeltajae,0,0,0,0,0,0,1,herb,,,,13.0,15.0,8.0,12.0,red-purple,,,obopyramidal,,15,15,4.0,5.0,2.0,3.0,,
5586,Taccaceae,Tacca,integrifolia,1,0,0,0,0,0,0,herb,0,1200,,2.5,5.0,1.0,2.5,black-green,,,,,,,3.5,6.0,1.0,3.5,,
5587,Taccaceae,Tacca,leontopetaloides,0,0,0,0,0,0,1,herb,,200,,1.5,2.5,,,orange,,,,,,,5.0,8.0,3.0,5.0,,
5588,Taccaceae,Tacca,palmata,1,1,1,1,1,1,1,herb,0,1000,,,10.0,,,red,,,globose,,11,11,3.0,5.0,2.0,4.0,,
5589,Taccaceae,Tacca,palmatifida,0,0,0,1,0,0,0,herb,200,1000,,22.0,30.0,,10.0,,,,ellipsoid,,,,2.0,3.0,1.0,1.5,,
4865,Portulacaceae,Talinum,paniculatum,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,not-found-in-malesia
4866,Portulacaceae,Talinum,triangulare,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,not-found-in-malesia
927,Caesalpiniaceae,Tamarindus,indica,1,1,1,1,1,1,1,tree,,,pod,50.0,150.0,20.0,30.0,,,,oblong,,,,11.0,17.0,10.0,12.0,,cultivated-throughout-the-tropics
3253,Loranthaceae,Taxillus,chinensis,1,1,1,0,0,0,0,shrub,0,2700,,6.0,8.0,,,,,,ellipsoid,,,,,,,,,
5590,Taxaceae,Taxus,sumatrana,1,0,1,1,0,0,0,tree,1400,2300,cone,,,,4.0,,,,globular,,,,,6.0,,5.0,,
1124,Combretaceae,Terminalia,adenopoda,1,0,0,0,0,0,0,tree,,,,,,,,,,,,,,,,,,,,
1125,Combretaceae,Terminalia,archboldiana,0,0,0,0,0,0,1,tree,0,450,,,,,,,,,,,,,,,,,,
1126,Combretaceae,Terminalia,beccarii,0,0,0,0,0,0,1,tree,,,,,,,,,,,,,,,,,,,,
1127,Combretaceae,Terminalia,bellirica,1,0,0,1,1,1,0,tree,0,600,drupe,20.0,28.0,18.0,22.0,,,,subglobose-to-broadly-ellipsoid,,,,,,,,,Fruit-shape-was-noted-when-dried
1128,Combretaceae,Terminalia,brassii,0,0,0,0,0,0,0,tree,,,drupe,10.0,15.0,8.0,13.0,,,,suborbicular-obovate-or-ovate,,,,,,,,,Distr-is-Solomon-Islands
1129,Combretaceae,Terminalia,calamansanai,1,1,1,1,0,0,1,tree,,,drupe,10.0,30.0,20.0,100.0,,,,trigonal,,,,,,,,,Fruit-very-variable-in-size-and-shape
1130,Combretaceae,Terminalia,canaliculata,0,0,0,0,0,0,1,tree,,,,,,,,,,,,,,,,,,,,
1131,Combretaceae,Terminalia,capitulata,0,0,0,0,0,0,1,tree,0,1600,,,,,,,,,,,,,,,,,,
1132,Combretaceae,Terminalia,catappa,1,1,1,1,1,1,1,tree,0,5,drupe,35.0,70.0,20.0,55.0,yellow-red,,,ovoid-or-ellipsoid,,,,,,,,,"""Distr:-""""Throughout-Malayia-but-rare-on-the-mainland-of-Sumatra-and-Borneo"""
1133,Combretaceae,Terminalia,celebica,0,0,0,1,0,0,0,tree,,,drupe,40.0,45.0,18.0,20.0,,,,oblong-ellipsoid,,,,,,,,,Fruit-measurements-taken-when-dry
1134,Combretaceae,Terminalia,citrina,1,1,1,1,1,1,1,tree,,,drupe,20.0,30.0,8.0,20.0,,,,ellipsoid-to-subglobose,,,,,,,,,Fruit-measurements-were-taken-when-fruit-was-dried
1135,Combretaceae,Terminalia,clemensae,0,0,0,0,0,0,1,tree,650,950,,,,,,,,,,,,,,,,,,
1136,Combretaceae,Terminalia,complanata,0,0,0,0,0,0,1,tree,0,1400,drupe,18.0,22.0,14.0,17.0,purple,,,suborbicular-or-ellipsoid,,,,,,,,,
1137,Combretaceae,Terminalia,copelandii,1,1,1,1,1,1,1,tree,0,500,drupe,35.0,60.0,22.0,30.0,,,,ovoid-or-ellipsoid,,,,,,,,,
1138,Combretaceae,Terminalia,crassifolia,0,0,0,0,0,0,1,tree,,,drupe,12.0,13.0,7.0,8.0,purple,,,ellipsoid,,,,,,,,,
1139,Combretaceae,Terminalia,creaghii,1,0,0,0,0,0,0,tree,,,,,,,,,,,,,,,,,,,,
1140,Combretaceae,Terminalia,darlingii,0,0,1,0,0,0,0,tree,,,drupe,17.0,30.0,17.0,25.0,,,,suborbicular-or-broadly-ovate,,,,,,,,,
1141,Combretaceae,Terminalia,foetidissima,1,1,1,0,0,0,0,tree,,,drupe,35.0,50.0,30.0,40.0,,,,subglobose-or-ovoid,,,,,,,,,
1142,Combretaceae,Terminalia,hypargyrea,0,0,0,0,0,0,1,tree,0,1350,drupe,20.0,30.0,20.0,25.0,red,,,elliptic-to-suborbicular,,,,,,,,,
1143,Combretaceae,Terminalia,insularis,0,0,0,0,0,0,1,tree,,,drupe,15.0,20.0,9.0,10.0,,,,ellipsoid-or-ovoid,,,,,,,,,"""Distr:-""""Expected-to-occur-in-South-New-Guinea."""""""
1144,Combretaceae,Terminalia,kaernbachii,0,0,0,0,0,0,1,tree,0,1000,drupe,60.0,175.0,40.0,80.0,red,,,ellipsoid,,1,1,,,,,,
1145,Combretaceae,Terminalia,kangeanensis,1,0,0,0,0,0,0,tree,,,drupe,25.0,35.0,13.0,25.0,,,,ellipsoid,,,,,,,,,
1146,Combretaceae,Terminalia,kjellbergii,0,0,0,1,0,0,0,tree,300,400,drupe,,25.0,,17.0,,,,ovate,,,,,,,,,
1147,Combretaceae,Terminalia,longespicata,0,0,0,0,0,0,1,tree,,,drupe,20.0,23.0,13.0,18.0,,,,suborbicular-to-elliptic,,,,,,,,,
1148,Combretaceae,Terminalia,lundquistii,0,0,0,0,0,0,1,tree,,50,drupe,40.0,50.0,15.0,20.0,,,,ellipsoid,,,,,,,,,
1149,Combretaceae,Terminalia,macadamii,0,0,0,0,0,0,1,tree,,,,,,,,,,,,,,,,,,,,
1150,Combretaceae,Terminalia,microcarpa,1,1,1,1,1,1,1,tree,0,800,drupe,,27.0,,15.0,red,,,ellipsoid,,,,,,,,,"""Distr:-""""Throughout-Malaysia"""""""
1151,Combretaceae,Terminalia,molii,1,0,0,0,0,0,0,tree,0,10,drupe,,35.0,,30.0,,,,subglobose,,,,,,,,,Fruit-measurements-taken-when-dry
1152,Combretaceae,Terminalia,myriocarpa,1,0,0,0,0,0,0,tree,1000,2000,drupe,3.0,4.0,1.0,1.5,,,,compressed-ellipsoid-or-obscurely-trigonal,,,,,,,,,
1153,Combretaceae,Terminalia,nitens,0,1,1,0,0,0,0,tree,,,drupe,30.0,50.0,18.0,20.0,,,,ellipsoid,,,,,,,,,
1154,Combretaceae,Terminalia,oreadum,0,0,0,0,0,0,1,tree,1200,2000,,,,,,,,,,,,,,,,,,
1155,Combretaceae,Terminalia,oxyphylla,1,0,0,0,0,0,0,tree,,,,,,,,,,,,,,,,,,,,
1156,Combretaceae,Terminalia,papuana,0,0,0,0,0,0,1,tree,850,1200,drupe,50.0,60.0,25.0,30.0,,,,ellipsoid,,,,,,,,,
1157,Combretaceae,Terminalia,pellucida,1,1,1,0,0,0,0,tree,,,drupe,22.0,45.0,12.0,20.0,,,,ellipsoid,,,,,,,,,
1158,Combretaceae,Terminalia,phellocarpa,1,0,0,0,0,0,0,tree,,,drupe,60.0,70.0,40.0,50.0,,,,ellipsoid-or-suborbicular,,,,,,,,,
1159,Combretaceae,Terminalia,plagata,1,0,0,0,0,0,0,tree,,,drupe,20.0,28.0,12.0,15.0,,,,ellipsoid,,,,,,,,,
1160,Combretaceae,Terminalia,polyantha,0,0,1,0,0,0,0,tree,,,drupe,8.0,15.0,7.0,12.0,,,,elliptical-or-suborbicular,,,,,,,,,
1161,Combretaceae,Terminalia,rubiginosa,0,0,0,0,1,0,1,tree,,,drupe,,50.0,,35.0,,,,broadly-elliptic,,,,,,,,,
1162,Combretaceae,Terminalia,samoensis,0,0,0,1,0,0,1,tree,,,drupe,17.0,22.0,10.0,13.0,red,,,compressed-ellipsoid-or-compressed-ovate,,,,,,,,,
1163,Combretaceae,Terminalia,sepicana,0,0,0,0,0,0,1,tree,,,drupe,,,,,red-purple,,,ellipsoid,,,,,,,,,
1164,Combretaceae,Terminalia,slooteniana,0,0,0,0,0,0,1,tree,,,drupe,,75.0,,60.0,,,,suborbicular-to-broadly-elliptic,,,,,,,,,
1165,Combretaceae,Terminalia,soembawana,1,0,0,0,0,1,0,tree,,,drupe,30.0,35.0,13.0,15.0,,,,ellipsoid,,,,,,,,,Fruit-measurements-taken-when-dry
